dl_datetime,drug,drug_link
2020-09-18T04:24:24Z,LMP7 inhibitor M3258,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/800618
2020-09-18T04:24:24Z,lobaplatin,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lobaplatin
2020-09-18T04:24:24Z,lobradimil,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lobradimil
2020-09-18T04:24:24Z,Lodine,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/etodolac
2020-09-18T04:24:24Z,lometrexol,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lometrexol
2020-09-18T04:24:24Z,lomustine,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lomustine
2020-09-18T04:24:24Z,lonafarnib,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lonafarnib
2020-09-18T04:24:24Z,lonaprisan,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lonaprisan
2020-09-18T04:24:24Z,loncastuximab tesirine,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/antibody-drug-conjugate-adct-402
2020-09-18T04:24:24Z,long peptide vaccine 7,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/long-peptide-vaccine-7
2020-09-18T04:24:24Z,long-acting release pasireotide,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/long-acting-release-pasireotide
2020-09-18T04:24:24Z,Lonsurf,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/trifluridine-and-tipiracil-hydrochloride
2020-09-18T04:24:24Z,loperamide hydrochloride,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/loperamide-hydrochloride
2020-09-18T04:24:24Z,Lopid,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/gemfibrozil
2020-09-18T04:24:24Z,lopinavir,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lopinavir
2020-09-18T04:24:24Z,Loprox Lotion,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/ciclopirox-olamine-lotion
2020-09-18T04:24:24Z,Lopurin,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/allopurinol-sodium
2020-09-18T04:24:24Z,loratadine,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/loratadine
2020-09-18T04:24:24Z,lorazepam,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lorazepam
2020-09-18T04:24:24Z,Lorbrena,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lorlatinib
2020-09-18T04:24:24Z,Lorcet,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/hydrocodone-acetaminophen
2020-09-18T04:24:24Z,lorlatinib,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lorlatinib
2020-09-18T04:24:24Z,lorvotuzumab mertansine,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lorvotuzumab-mertansine
2020-09-18T04:24:24Z,losartan potassium,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/losartan-potassium
2020-09-18T04:24:24Z,Lotensin,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/benazepril-hydrochloride
2020-09-18T04:24:24Z,Lotrimin,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/clotrimazole
2020-09-18T04:24:24Z,lovastatin,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lovastatin
2020-09-18T04:24:24Z,Lovaxin C,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/live-attenuated-listeria-monocytogenes-cancer-vaccine-adxs11-001
2020-09-18T04:24:24Z,Lovaza,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/794285
2020-09-18T04:24:24Z,Lovenox,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/enoxaparin-sodium
2020-09-18T04:24:24Z,LOXL2 inhibitor PAT-1251,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/800789
2020-09-18T04:24:24Z,Lozanoc,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/itraconazole
2020-09-18T04:24:24Z,LRP-1-targeted peptide-drug conjugate GRN1005,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lrp-1-targeted-peptide-drug-conjugate-grn1005
2020-09-18T04:24:24Z,LRP5/6 antagonist BI 905677,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/799658
2020-09-18T04:24:24Z,LSD1 inhibitor CC-90011,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lsd1-inhibitor-cc-90011
2020-09-18T04:24:24Z,LSD1 inhibitor GSK2879552,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lsd1-inhibitor-gsk2879552
2020-09-18T04:24:24Z,LSD1 inhibitor IMG-7289,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lsd1-inhibitor-img-7289
2020-09-18T04:24:24Z,LSD1 inhibitor RO7051790,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lsd1-inhibitor-ro7051790
2020-09-18T04:24:24Z,LSD1 inhibitor SYHA1807,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/801980
2020-09-18T04:24:24Z,lubiprostone,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lubiprostone
2020-09-18T04:24:24Z,Lucanix,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/belagenpumatucel-l
2020-09-18T04:24:24Z,lucanthone,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lucanthone
2020-09-18T04:24:24Z,lucatumumab,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lucatumumab
2020-09-18T04:24:24Z,Lucentis,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/ranibizumab
2020-09-18T04:24:24Z,lucitanib,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lucitanib
2020-09-18T04:24:24Z,Lucorteum Sol,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/therapeutic-progesterone
2020-09-23T07:08:11Z,Ludiomil,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/802781
2020-09-18T04:24:24Z,Lugol's solution,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lugols-solution
2020-09-18T04:24:24Z,Lumason,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/802160
2020-09-18T04:24:24Z,Lumirem,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/ferumoxsil-oral-suspension
2020-09-18T04:24:24Z,Lumitene,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/beta-carotene
2020-09-18T04:24:24Z,Lumoxiti,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/moxetumomab-pasudotox
2020-09-18T04:24:24Z,Lunesta,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/eszopiclone
2020-09-18T04:24:24Z,lung tumor-associated antigen,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lung-tumor-associated-antigen
2020-09-18T04:24:24Z,lung-targeted immunomodulator QBKPN,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lung-targeted-immunomodulator-qbkpn
2020-09-18T04:24:24Z,Lupron,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/leuprolide-acetate
2020-09-18T04:24:24Z,Lupron Depot,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/leuprolide-acetate
2020-09-18T04:24:24Z,lurbinectedin,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lurbinectedin
2020-09-18T04:24:24Z,lurtotecan,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lurtotecan
2020-09-18T04:24:24Z,luspatercept-aamt,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/luspatercept
2020-09-18T04:24:24Z,Lutathera,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lutetium-lu-177-dota-tate
2020-09-18T04:24:24Z,Luteohormone,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/therapeutic-progesterone
2020-09-18T04:24:24Z,luteolin,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/793029
2020-09-18T04:24:24Z,lutetium Lu 177 anti-CA19-9 monoclonal antibody 5B1,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lutetium-lu-177-anti-ca19-9-monoclonal-antibody-5b1
2020-09-18T04:24:24Z,lutetium Lu 177 DOTA-biotin,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lutetium-lu-177-dota-biotin
2020-09-18T04:24:24Z,lutetium Lu 177 DOTA-N3-CTT1403,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/797172
2020-09-18T04:24:24Z,lutetium Lu 177 DOTA-tetulomab,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lutetium-lu-177-dota-tetulomab
2020-09-18T04:24:24Z,lutetium Lu 177 monoclonal antibody J591,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lutetium-lu-177-monoclonal-antibody-j591
2020-09-18T04:24:24Z,lutetium Lu 177 PP-F11N,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lutetium-lu-177-pp-f11n
2020-09-18T04:24:24Z,matuzumab,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/matuzumab
2020-09-18T04:24:24Z,lutetium Lu 177 satoreotide tetraxetan,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lutetium-lu-177-dota-jr11
2020-09-18T04:24:24Z,lutetium Lu 177-capromab,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lutetium-lu-177-capromab
2020-09-18T04:24:24Z,lutetium Lu 177-DOTA-di-HSG peptide IMP-288,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lutetium-lu-177-dota-di-hsg-peptide-imp-288
2020-09-18T04:24:24Z,lutetium Lu 177-DOTA-EB-TATE,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/794348
2020-09-18T04:24:24Z,lutetium Lu 177-DOTA-IPN01087,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/796889
2020-09-18T04:24:24Z,lutetium Lu 177-DOTA-octreotate,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lutetium-lu-177-dota-octreotate
2020-09-18T04:24:24Z,lutetium Lu 177-dotatate,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lutetium-lu-177-dota-tate
2020-09-18T04:24:24Z,lutetium Lu 177-DTPA-omburtamab,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/802279
2020-09-18T04:24:24Z,lutetium LU 177-edotreotide,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lutetium-lu-177-edotreotide
2020-09-18T04:24:24Z,lutetium Lu 177-NeoB,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/797487
2020-09-18T04:24:24Z,lutetium Lu 177-PSMA-617,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/792497
2020-09-18T04:24:24Z,lutetium Lu-177 girentuximab,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lutetium-lu-177-girentuximab
2020-09-18T04:24:24Z,lutetium Lu-177 PSMA-R2,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/793409
2020-09-18T04:24:24Z,Lutex,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/motexafin-lutetium
2020-09-18T04:24:24Z,Lutrin,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/motexafin-lutetium
2020-09-18T04:24:24Z,Luvox,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fluvoxamine-maleate
2020-09-18T04:24:24Z,LV.IL-2/B7.1-transduced AML blast vaccine,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lvil-2-b71-transduced-aml-blast-vaccine
2020-09-18T04:24:24Z,LY6K/VEGFR1/VEGFR2 multipeptide vaccine,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/ly6k-vegfr1-vegfr2-multipeptide-vaccine
2020-09-18T04:24:24Z,Lyc-O-Mato,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lycopene
2020-09-18T04:24:24Z,lycopene,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lycopene
2020-09-18T04:24:24Z,Lymphazurin,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/isosulfan-blue
2020-09-18T04:24:24Z,LymphoCide,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/epratuzumab
2020-09-18T04:24:24Z,lymphokine-activated killer cells,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lymphokine-activated-killer-cells
2020-09-18T04:24:24Z,lymphoma TAA-specific cytotoxic T lymphocytes,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lymphoma-taa-specific-cytotoxic-t-lymphocytes
2020-09-18T04:24:24Z,Lymphoseek,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/technetium-tc-99m-labeled-tilmanocept
2020-09-18T04:24:24Z,LymphoStat-B antibody,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/belimumab
2020-09-18T04:24:24Z,Lynparza,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/olaparib
2020-09-18T04:24:24Z,lyophilized black raspberry lozenge,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lyophilized-black-raspberry-lozenge
2020-09-18T04:24:24Z,lyophilized black raspberry saliva substitute,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lyophilized-black-raspberry-saliva-substitute
2020-09-18T04:24:24Z,Lyrica,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/pregabalin
2020-09-18T04:24:24Z,lysine-specific demethylase 1 inhibitor INCB059872,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lysine-specific-demethylase-1-inhibitor-incb059872
2020-09-18T04:24:24Z,lyso-thermosensitive liposomal doxorubicin,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lyso-thermosensitive-liposomal-doxorubicin
2020-09-18T04:24:24Z,Lysodren,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/mitotane
2020-09-18T04:24:24Z,m-azidopyrimethamine,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/m-azidopyrimethamine
2020-09-18T04:24:24Z,M87o-transduced CD34+ peripheral blood stem cells,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/m87o-transduced-cd34-peripheral-blood-stem-cells
2020-09-18T04:24:24Z,Ma Zi Ren Wan,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/ma-zi-ren-wan
2020-09-20T05:26:50Z,Maackia amurensis seed lectin,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/802340
2020-09-18T04:24:24Z,Maalox,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/magnesium-hydroxide-aluminum-hydroxide
2020-09-18T04:24:24Z,macimorelin,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/macimorelin
2020-09-18T04:24:24Z,macitentan,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/macitentan
2020-09-18T04:24:24Z,macrocycle-bridged STING agonist E7766,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/799924
2020-09-18T04:24:24Z,macrogol 3350-based oral osmotic laxative,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/macrogol-3350-based-oral-osmotic-laxative
2020-09-18T04:24:24Z,Maekmoondong-tang,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/794323
2020-09-18T04:24:24Z,mafosfamide,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/mafosfamide
2020-09-18T04:24:24Z,MAG-Tn3/AS15 vaccine,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/mag-tn3-as15-vaccine
2020-09-18T04:24:24Z,MAGE-10.A2,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/mage-10a2
2020-09-18T04:24:24Z,MAGE-3.A1 peptide vaccine,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/mage-3a1-peptide-vaccine
2020-09-18T04:24:24Z,"MAGE-A1, Her-2/neu, FBP peptides ovarian cancer vaccine",https://www.cancer.gov/publications/dictionaries/cancer-drug/def/mage-a1-her-2-neu-fbp-peptides-ovarian-cancer-vaccine
2020-09-18T04:24:24Z,"MAGE-A1, MAGE-A3, NY-ESO-1 peptides vaccine",https://www.cancer.gov/publications/dictionaries/cancer-drug/def/mage-a1-mage-a3-ny-eso-1-peptides-vaccine
2020-09-18T04:24:24Z,MAGE-A3 peptide vaccine,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/mage-a3-peptide-vaccine
2020-09-18T04:24:24Z,MAGE-A3 reactive T cell receptor-transduced autologous T cells,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/mage-a3-reactive-t-cell-receptor-transduced-autologous-t-cells
2020-09-18T04:24:24Z,MAGE-A3-expressing adenovirus type5 vaccine,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/mage-a3-expressing-adenovirus-type5-vaccine
2020-09-18T04:24:24Z,MAGE-A3/HPV 16 peptide vaccine,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/mage-a3-hpv-16-peptide-vaccine
2020-09-18T04:24:24Z,MAGE-A4-specific TCR gene-transduced T lymphocytes TBI-1201,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/mage-a4-specific-tcr-gene-transduced-t-lymphocytes-tbi-1201
2020-09-18T04:24:24Z,magnesium citrate,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/magnesium-citrate
2020-09-18T04:24:24Z,magnesium glycinate,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/793899
2020-09-18T04:24:24Z,magnesium hydroxide,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/magnesium-hydroxide
2020-09-18T04:24:24Z,magnesium hydroxide/aluminum hydroxide,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/magnesium-hydroxide-aluminum-hydroxide
2020-09-18T04:24:24Z,magnesium isoglycyrrhizinate,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/magnesium-isoglycyrrhizinate
2020-09-18T04:24:24Z,magnesium L-threonate,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/magnesium-l-threonate
2020-09-18T04:24:24Z,magnesium oxide,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/magnesium-oxide
2020-09-18T04:24:24Z,magnesium valproate,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/magnesium-valproate
2020-09-18T04:24:24Z,magnesium-based bone void filler,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/794178
2020-09-18T04:24:24Z,magnesium-rich mineral water,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/792733
2020-09-18T04:24:24Z,Magnevist,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/gadopentetate-dimeglumine
2020-09-18T04:24:24Z,magrolimab,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/anti-cd47-monoclonal-antibody-hu5f9-g4
2020-09-18T04:24:24Z,Mai Dong,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/mai-dong
2020-09-18T04:24:24Z,Maitake mushroom extract,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/maitake-mushroom-extract
2020-09-18T04:24:24Z,Makarol,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/diethylstilbestrol
2020-09-18T04:24:24Z,Maldex,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/maltodextrin
